p_id,hh_typ,hh_id,tu_id,bruttolohn_m,bruttolohn_vorj_m,arbeitsl_lfdj_m,arbeitsl_vorj_m,arbeitsl_vor2j_m,arbeitsstunden_w,bruttokaltmiete_m_hh,heizkosten_m_hh,wohnfläche_hh,bewohnt_eigentum_hh,vermögen_hh,tu_vorstand,wohnort_ost,alter,selbstständig,hat_kinder,eink_selbst_m,ges_rente_m,priv_krankenv,geburtsjahr,geburtstag,geburtsmonat,m_elterngeld_mut,m_elterngeld_vat,m_elterngeld,exper,entgeltpunkte,kind,rentner,betreuungskost_m,priv_rente_beitr_m,miete_unterstellt,kapital_eink_m,vermiet_eink_m,jahr_renteneintr,in_ausbildung,behinderungsgrad,alleinerziehend,mietstufe,sonstig_eink_m
2120,"2 adults, 3 children",1025,1025,365.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2121,"2 adults, 3 children",1025,1025,365.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2122,"2 adults, 3 children",1025,1025,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2123,"2 adults, 3 children",1025,1025,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2124,"2 adults, 3 children",1026,1026,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2125,"2 adults, 3 children",1026,1026,370.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2126,"2 adults, 3 children",1026,1026,370.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2127,"2 adults, 3 children",1026,1026,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2128,"2 adults, 3 children",1026,1026,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2129,"2 adults, 3 children",1027,1027,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2130,"2 adults, 3 children",1027,1027,375.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2131,"2 adults, 3 children",1027,1027,375.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2132,"2 adults, 3 children",1027,1027,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2133,"2 adults, 3 children",1027,1027,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2134,"2 adults, 3 children",1028,1028,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2135,"2 adults, 3 children",1028,1028,380.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2136,"2 adults, 3 children",1028,1028,380.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2137,"2 adults, 3 children",1028,1028,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2138,"2 adults, 3 children",1028,1028,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2139,"2 adults, 3 children",1029,1029,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2140,"2 adults, 3 children",1029,1029,385.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2141,"2 adults, 3 children",1029,1029,385.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2142,"2 adults, 3 children",1029,1029,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2143,"2 adults, 3 children",1029,1029,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2144,"2 adults, 3 children",1030,1030,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2145,"2 adults, 3 children",1030,1030,390.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2146,"2 adults, 3 children",1030,1030,390.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2147,"2 adults, 3 children",1030,1030,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2148,"2 adults, 3 children",1030,1030,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2149,"2 adults, 3 children",1031,1031,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2150,"2 adults, 3 children",1031,1031,395.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2151,"2 adults, 3 children",1031,1031,395.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2152,"2 adults, 3 children",1031,1031,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2153,"2 adults, 3 children",1031,1031,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2154,"2 adults, 3 children",1032,1032,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2155,"2 adults, 3 children",1032,1032,400.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2156,"2 adults, 3 children",1032,1032,400.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2157,"2 adults, 3 children",1032,1032,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2158,"2 adults, 3 children",1032,1032,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2159,"2 adults, 3 children",1033,1033,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2160,"2 adults, 3 children",1033,1033,405.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2161,"2 adults, 3 children",1033,1033,405.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2162,"2 adults, 3 children",1033,1033,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2163,"2 adults, 3 children",1033,1033,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2164,"2 adults, 3 children",1034,1034,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2165,"2 adults, 3 children",1034,1034,410.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2166,"2 adults, 3 children",1034,1034,410.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2167,"2 adults, 3 children",1034,1034,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2168,"2 adults, 3 children",1034,1034,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2169,"2 adults, 3 children",1035,1035,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2170,"2 adults, 3 children",1035,1035,415.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2171,"2 adults, 3 children",1035,1035,415.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2172,"2 adults, 3 children",1035,1035,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2173,"2 adults, 3 children",1035,1035,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2174,"2 adults, 3 children",1036,1036,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2175,"2 adults, 3 children",1036,1036,420.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2176,"2 adults, 3 children",1036,1036,420.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2177,"2 adults, 3 children",1036,1036,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2178,"2 adults, 3 children",1036,1036,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2179,"2 adults, 3 children",1037,1037,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2180,"2 adults, 3 children",1037,1037,425.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2181,"2 adults, 3 children",1037,1037,425.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2182,"2 adults, 3 children",1037,1037,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2183,"2 adults, 3 children",1037,1037,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2184,"2 adults, 3 children",1038,1038,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2185,"2 adults, 3 children",1038,1038,430.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2186,"2 adults, 3 children",1038,1038,430.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2187,"2 adults, 3 children",1038,1038,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2188,"2 adults, 3 children",1038,1038,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2189,"2 adults, 3 children",1039,1039,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2190,"2 adults, 3 children",1039,1039,435.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2191,"2 adults, 3 children",1039,1039,435.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2192,"2 adults, 3 children",1039,1039,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2193,"2 adults, 3 children",1039,1039,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2194,"2 adults, 3 children",1040,1040,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2195,"2 adults, 3 children",1040,1040,440.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2196,"2 adults, 3 children",1040,1040,440.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2197,"2 adults, 3 children",1040,1040,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2198,"2 adults, 3 children",1040,1040,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2199,"2 adults, 3 children",1041,1041,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2200,"2 adults, 3 children",1041,1041,445.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2201,"2 adults, 3 children",1041,1041,445.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2202,"2 adults, 3 children",1041,1041,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2203,"2 adults, 3 children",1041,1041,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2204,"2 adults, 3 children",1042,1042,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2205,"2 adults, 3 children",1042,1042,450.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2206,"2 adults, 3 children",1042,1042,450.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2207,"2 adults, 3 children",1042,1042,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2208,"2 adults, 3 children",1042,1042,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2209,"2 adults, 3 children",1043,1043,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2210,"2 adults, 3 children",1043,1043,455.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2211,"2 adults, 3 children",1043,1043,455.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2212,"2 adults, 3 children",1043,1043,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2213,"2 adults, 3 children",1043,1043,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2214,"2 adults, 3 children",1044,1044,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2215,"2 adults, 3 children",1044,1044,460.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2216,"2 adults, 3 children",1044,1044,460.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2217,"2 adults, 3 children",1044,1044,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2218,"2 adults, 3 children",1044,1044,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2219,"2 adults, 3 children",1045,1045,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2220,"2 adults, 3 children",1045,1045,465.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2221,"2 adults, 3 children",1045,1045,465.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2222,"2 adults, 3 children",1045,1045,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2223,"2 adults, 3 children",1045,1045,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2224,"2 adults, 3 children",1046,1046,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2225,"2 adults, 3 children",1046,1046,470.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2226,"2 adults, 3 children",1046,1046,470.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2227,"2 adults, 3 children",1046,1046,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2228,"2 adults, 3 children",1046,1046,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2229,"2 adults, 3 children",1047,1047,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2230,"2 adults, 3 children",1047,1047,475.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2231,"2 adults, 3 children",1047,1047,475.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2232,"2 adults, 3 children",1047,1047,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2233,"2 adults, 3 children",1047,1047,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2234,"2 adults, 3 children",1048,1048,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,8,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2235,"2 adults, 3 children",1048,1048,480.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2236,"2 adults, 3 children",1048,1048,480.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,50,False,True,0,0,False,1970,1,1,0,0,0,7,6.2776,False,False,0,0,0,0,0,2061,False,0,False,5,0
2237,"2 adults, 3 children",1048,1048,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,4,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
2238,"2 adults, 3 children",1048,1048,0.0,0.0,0,0,0,5.0,1000,50,105,False,0.0,False,False,6,False,False,0,0,False,1970,1,1,0,0,0,7,6.2776,True,False,0,0,0,0,0,2061,False,0,False,5,0
